sal_code_2021,sal_name_2021,sa2_code_2021,sa2_name_2021,overlap_area_pct,confidence
SAL21552,Lucyvale,204031075,Yackandandah,20.42,low
SAL21552,Lucyvale,204031072,Towong,9.52,low
SAL21552,Lucyvale,204031069,Bright - Mount Beauty,5.41,low
SAL21552,Lucyvale,204031073,West Wodonga,4.7,low
SAL21552,Lucyvale,204031492,Wodonga,0.02,low
SAL21553,Lurg,204021064,Benalla Surrounds,100.0,high
SAL21554,Lynbrook,212031306,Lynbrook - Lyndhurst,99.92,high
SAL21554,Lynbrook,212041564,Dandenong - South,0.08,low
SAL21555,Lyndhurst (Vic.),212031306,Lynbrook - Lyndhurst,99.92,high
SAL21555,Lyndhurst (Vic.),212041564,Dandenong - South,0.08,low
SAL21556,Lyons (Vic.),217011420,Glenelg (Vic.),96.13,high
SAL21556,Lyons (Vic.),217041478,Moyne - West,3.87,low
SAL21557,Lyonville,201021011,Daylesford,96.46,high
SAL21557,Lyonville,202021028,Castlemaine Surrounds,2.63,low
SAL21557,Lyonville,201021012,Gordon (Vic.),0.91,low
SAL21557,Lyonville,202021030,Kyneton,0.0,low
SAL21558,Lysterfield,211011448,Ferntree Gully (South) - Upper Ferntree Gully,39.9,low
SAL21558,Lysterfield,211011447,Ferntree Gully - North,36.72,low
SAL21558,Lysterfield,211011255,Lysterfield,17.09,low
SAL21558,Lysterfield,212021453,Endeavour Hills - North,2.57,low
SAL21558,Lysterfield,211051284,Upwey - Tecoma,2.33,low
SAL21558,Lysterfield,211011254,Knoxfield - Scoresby,0.81,low
SAL21558,Lysterfield,211011257,Rowville - North,0.33,low
SAL21558,Lysterfield,211051274,Belgrave - Selby,0.25,low
SAL21559,Lysterfield South,211011448,Ferntree Gully (South) - Upper Ferntree Gully,39.9,low
SAL21559,Lysterfield South,211011447,Ferntree Gully - North,36.72,low
SAL21559,Lysterfield South,211011255,Lysterfield,17.09,low
SAL21559,Lysterfield South,212021453,Endeavour Hills - North,2.57,low
SAL21559,Lysterfield South,211051284,Upwey - Tecoma,2.33,low
SAL21559,Lysterfield South,211011254,Knoxfield - Scoresby,0.81,low
SAL21559,Lysterfield South,211011257,Rowville - North,0.33,low
SAL21559,Lysterfield South,211051274,Belgrave - Selby,0.25,low
SAL21560,Macarthur (Vic.),217041478,Moyne - West,100.0,high
SAL21561,Macclesfield (Vic.),212011289,Emerald - Cockatoo,88.92,medium
SAL21561,Macclesfield (Vic.),211051279,Monbulk - Silvan,11.08,low
SAL21562,Macedon,210021233,Macedon,100.0,high
SAL21563,Macks Creek,205051104,Yarram,100.0,high
SAL21563,Macks Creek,205041094,Churchill,0.0,low
SAL21564,Macleod (Vic.),209011203,Viewbank - Yallambie,82.6,medium
SAL21564,Macleod (Vic.),209021205,Kingsbury,16.69,low
SAL21564,Macleod (Vic.),209011198,Heidelberg - Rosanna,0.7,low
SAL21565,Macorna,215031402,Kerang,72.32,medium
SAL21565,Macorna,215031401,Gannawarra,26.89,low
SAL21565,Macorna,202031033,Loddon,0.79,low
SAL21566,Macorna North,215031401,Gannawarra,100.0,high
SAL21567,Macs Cove,204011057,Mansfield (Vic.),98.19,high
SAL21567,Macs Cove,204021067,Wangaratta Surrounds,1.36,low
SAL21567,Macs Cove,204021064,Benalla Surrounds,0.37,low
SAL21567,Macs Cove,204011061,Upper Yarra Valley,0.08,low
SAL21567,Macs Cove,205051099,Alps - West,0.0,low
SAL21568,Madalya,205051104,Yarram,100.0,high
SAL21568,Madalya,205041094,Churchill,0.0,low
SAL21569,Maddingley,213041353,Bacchus Marsh,95.86,high
SAL21569,Maddingley,201021009,Bacchus Marsh Surrounds,3.05,low
SAL21569,Maddingley,203021043,Lara,0.99,low
SAL21569,Maddingley,213041573,Eynesbury - Exford,0.1,low
SAL21570,Mafeking,215011387,Ararat Surrounds,94.0,high
SAL21570,Mafeking,217041477,Moyne - East,6.0,low
SAL21571,Maffra (Vic.),205051101,Maffra,100.0,high
SAL21571,Maffra (Vic.),205051099,Alps - West,0.0,low
SAL21572,Maffra West Upper,205051101,Maffra,100.0,high
SAL21573,Magpie,201021012,Gordon (Vic.),22.66,low
SAL21573,Magpie,201011008,Wendouree - Miners Rest,21.81,low
SAL21573,Magpie,201011001,Alfredton,10.67,low
SAL21573,Magpie,201031015,Golden Plains - North,7.47,low
SAL21573,Magpie,201011006,Delacombe,6.5,low
SAL21573,Magpie,201021010,Creswick - Clunes,5.58,low
SAL21573,Magpie,201011482,Ballarat North - Invermay,5.57,low
SAL21573,Magpie,203011035,Golden Plains - South,4.7,low
SAL21573,Magpie,201031014,Beaufort,3.8,low
SAL21573,Magpie,201011481,Ballarat East - Warrenheip,3.56,low
SAL21573,Magpie,201031013,Avoca,3.54,low
SAL21573,Magpie,201011005,Buninyong,2.49,low
SAL21573,Magpie,201011007,Smythes Creek,1.53,low
SAL21573,Magpie,217031474,Corangamite - North,0.13,low
SAL21574,Maiden Gully,202011025,White Hills - Ascot,30.81,low
SAL21574,Maiden Gully,202011024,Strathfieldsaye,29.98,low
SAL21574,Maiden Gully,202011023,Maiden Gully,15.2,low
SAL21574,Maiden Gully,202021026,Bendigo Surrounds - South,14.79,low
SAL21574,Maiden Gully,202031032,Bendigo Surrounds - North,3.22,low
SAL21574,Maiden Gully,202021029,Heathcote,2.95,low
SAL21574,Maiden Gully,202031033,Loddon,1.72,low
SAL21574,Maiden Gully,216011410,Rushworth,0.7,low
SAL21574,Maiden Gully,202011019,California Gully - Eaglehawk,0.6,low
SAL21574,Maiden Gully,201031017,Maryborough Surrounds,0.03,low
SAL21575,Maidstone,213031351,West Footscray - Tottenham,43.41,low
SAL21575,Maidstone,213031347,Braybrook,34.77,low
SAL21575,Maidstone,213031350,Seddon - Kingsville,14.42,low
SAL21575,Maidstone,213021343,Altona North,7.36,low
SAL21575,Maidstone,213011338,Sunshine West,0.03,low
SAL21576,Mailors Flat,217041478,Moyne - West,100.0,high
SAL21577,Main Lead,201031014,Beaufort,99.88,high
SAL21577,Main Lead,215011387,Ararat Surrounds,0.12,low
SAL21578,Main Ridge,214021378,Flinders,100.0,high
SAL21579,Maindample,204011057,Mansfield (Vic.),98.19,high
SAL21579,Maindample,204021067,Wangaratta Surrounds,1.36,low
SAL21579,Maindample,204021064,Benalla Surrounds,0.37,low
SAL21579,Maindample,204011061,Upper Yarra Valley,0.08,low
SAL21579,Maindample,205051099,Alps - West,0.0,low
SAL21580,Maintongoon,204011054,Alexandra,100.0,high
SAL21581,Major Plains,204021064,Benalla Surrounds,100.0,high
SAL21582,Majorca,201031016,Maryborough (Vic.),80.8,medium
SAL21582,Majorca,201031017,Maryborough Surrounds,17.36,low
SAL21582,Majorca,201031013,Avoca,1.54,low
SAL21582,Majorca,215011391,St Arnaud,0.29,low
SAL21583,Maldon (Vic.),202021028,Castlemaine Surrounds,91.18,high
SAL21583,Maldon (Vic.),202031033,Loddon,8.82,low
SAL21584,Mallacoota,205021085,Orbost,100.0,high
SAL21585,Malmsbury,202021030,Kyneton,82.16,medium
SAL21585,Malmsbury,201021011,Daylesford,17.38,low
SAL21585,Malmsbury,202021028,Castlemaine Surrounds,0.46,low
SAL21586,Malvern (Vic.),208041194,Malvern - Glen Iris,97.11,high
SAL21586,Malvern (Vic.),206061135,Armadale,1.5799999999999998,low
SAL21586,Malvern (Vic.),206061138,Toorak,1.31,low
SAL21586,Malvern (Vic.),206061136,Prahran - Windsor,0.0,low
SAL21587,Malvern East,208041195,Malvern East,92.92,high
SAL21587,Malvern East,208021177,Caulfield - North,5.5,low
SAL21587,Malvern East,208041194,Malvern - Glen Iris,1.59,low
SAL21588,Mambourin,213051590,Wyndham Vale - South,39.89,low
SAL21588,Mambourin,213051579,Manor Lakes - Quandong,31.18,low
SAL21588,Mambourin,213051589,Wyndham Vale - North,26.55,low
SAL21588,Mambourin,213051468,Werribee - West,0.93,low
SAL21588,Mambourin,213041359,Rockbank - Mount Cottrell,0.73,low
SAL21588,Mambourin,213051582,Tarneit (West) - Mount Cottrell,0.73,low
SAL21589,Manangatang,215031405,Swan Hill Surrounds,100.0,high
SAL21590,Mandurang,202011025,White Hills - Ascot,30.81,low
SAL21590,Mandurang,202011024,Strathfieldsaye,29.98,low
SAL21590,Mandurang,202011023,Maiden Gully,15.2,low
SAL21590,Mandurang,202021026,Bendigo Surrounds - South,14.79,low
SAL21590,Mandurang,202031032,Bendigo Surrounds - North,3.22,low
SAL21590,Mandurang,202021029,Heathcote,2.95,low
SAL21590,Mandurang,202031033,Loddon,1.72,low
SAL21590,Mandurang,216011410,Rushworth,0.7,low
SAL21590,Mandurang,202011019,California Gully - Eaglehawk,0.6,low
SAL21590,Mandurang,201031017,Maryborough Surrounds,0.03,low
SAL21591,Mandurang South,202011025,White Hills - Ascot,30.81,low
SAL21591,Mandurang South,202011024,Strathfieldsaye,29.98,low
SAL21591,Mandurang South,202011023,Maiden Gully,15.2,low
SAL21591,Mandurang South,202021026,Bendigo Surrounds - South,14.79,low
SAL21591,Mandurang South,202031032,Bendigo Surrounds - North,3.22,low
SAL21591,Mandurang South,202021029,Heathcote,2.95,low
SAL21591,Mandurang South,202031033,Loddon,1.72,low
SAL21591,Mandurang South,216011410,Rushworth,0.7,low
SAL21591,Mandurang South,202011019,California Gully - Eaglehawk,0.6,low
SAL21591,Mandurang South,201031017,Maryborough Surrounds,0.03,low
SAL21592,Mangalore (Vic.),204011058,Nagambie,100.0,high
SAL21593,Manifold Heights,203021040,Geelong West - Hamlyn Heights,98.18,high
SAL21593,Manifold Heights,203011034,Bannockburn,1.41,low
SAL21593,Manifold Heights,203021047,North Geelong - Bell Park,0.41,low
SAL21594,Mannerim,203031048,Clifton Springs,90.42,high
SAL21594,Mannerim,203031490,Ocean Grove,9.03,low
SAL21594,Mannerim,203031052,Point Lonsdale - Queenscliff,0.55,low
SAL21595,Mannibadar,201031015,Golden Plains - North,94.26,high
SAL21595,Mannibadar,201031014,Beaufort,5.74,low
SAL21596,Manns Beach,205051104,Yarram,100.0,high
SAL21596,Manns Beach,205041094,Churchill,0.0,low
SAL21597,Manor Lakes,213051590,Wyndham Vale - South,39.89,low
SAL21597,Manor Lakes,213051579,Manor Lakes - Quandong,31.18,low
SAL21597,Manor Lakes,213051589,Wyndham Vale - North,26.55,low
SAL21597,Manor Lakes,213051468,Werribee - West,0.93,low
SAL21597,Manor Lakes,213041359,Rockbank - Mount Cottrell,0.73,low
SAL21597,Manor Lakes,213051582,Tarneit (West) - Mount Cottrell,0.73,low
SAL21598,Manorina,205021085,Orbost,100.0,high
SAL21599,Mansfield (Vic.),204011057,Mansfield (Vic.),100.0,high
SAL21600,Maramingo Creek,205021085,Orbost,100.0,high
SAL21601,Marcus Hill,203031048,Clifton Springs,90.42,high
SAL21601,Marcus Hill,203031490,Ocean Grove,9.03,low
SAL21601,Marcus Hill,203031052,Point Lonsdale - Queenscliff,0.55,low
SAL21602,Mardan,205031090,Leongatha,100.0,high
SAL21603,Marengo (Vic.),217031476,Otway,100.0,high
SAL21604,Maribyrnong,206031113,Ascot Vale,50.79,low
SAL21604,Maribyrnong,213031349,Maribyrnong,42.13,low
SAL21604,Maribyrnong,206031115,Flemington,7.07,low
SAL21605,Marionvale,216031418,Shepparton Surrounds - East,96.17,high
SAL21605,Marionvale,216021413,Numurkah,3.83,low
SAL21606,Markwood,204021067,Wangaratta Surrounds,88.78,medium
SAL21606,Markwood,204021066,Wangaratta,10.8,low
SAL21606,Markwood,216021412,Moira,0.41,low
SAL21607,Marlbed,215031400,Buloke,100.0,high
SAL21608,Marlo,205021085,Orbost,100.0,high
SAL21609,Marnoo,215011391,St Arnaud,55.02,low
SAL21609,Marnoo,215011392,Stawell,44.98,low
SAL21610,Marnoo East,215011391,St Arnaud,86.33,medium
SAL21610,Marnoo East,201031013,Avoca,9.99,low
SAL21610,Marnoo East,215031400,Buloke,2.38,low
SAL21610,Marnoo East,202031033,Loddon,1.31,low
SAL21611,Marnoo West,215011391,St Arnaud,55.02,low
SAL21611,Marnoo West,215011392,Stawell,44.98,low
SAL21612,Marong,202021026,Bendigo Surrounds - South,99.04,high
SAL21612,Marong,202031033,Loddon,0.96,low
SAL21613,Maroona,215011386,Ararat,88.48,medium
SAL21613,Maroona,215011387,Ararat Surrounds,10.38,low
SAL21613,Maroona,201031013,Avoca,0.88,low
SAL21613,Maroona,215011392,Stawell,0.26,low
SAL21614,Marraweeney,204011055,Euroa,97.16,high
SAL21614,Marraweeney,216031418,Shepparton Surrounds - East,2.84,low
SAL21614,Marraweeney,204021064,Benalla Surrounds,0.01,low
SAL21615,Marshall,203021042,Highton,39.51,low
SAL21615,Marshall,203021487,Grovedale - Mount Duneed,31.73,low
SAL21615,Marshall,203021037,Belmont,24.95,low
SAL21615,Marshall,203021485,Charlemont,3.81,low
SAL21616,Marthavale,205021081,Bairnsdale,78.36,medium
SAL21616,Marthavale,205021082,Bruthen - Omeo,14.42,low
SAL21616,Marthavale,205021086,Paynesville,7.22,low
SAL21616,Marthavale,205021083,Lake King,0.0,low
SAL21617,Marungi,216031418,Shepparton Surrounds - East,96.17,high
SAL21617,Marungi,216021413,Numurkah,3.83,low
SAL21618,Maryborough (Vic.),201031016,Maryborough (Vic.),80.8,medium
SAL21618,Maryborough (Vic.),201031017,Maryborough Surrounds,17.36,low
SAL21618,Maryborough (Vic.),201031013,Avoca,1.54,low
SAL21618,Maryborough (Vic.),215011391,St Arnaud,0.29,low
SAL21619,Maryknoll,212011547,Bunyip - Garfield,97.83,high
SAL21619,Maryknoll,212011551,Pakenham - South East,1.33,low
SAL21619,Maryknoll,212011549,Pakenham - North East,0.84,low
SAL21620,Marysville,204011054,Alexandra,100.0,high
SAL21620,Marysville,204011061,Upper Yarra Valley,0.0,low
SAL21621,Maryvale (Vic.),205041096,Morwell,83.8,medium
SAL21621,Maryvale (Vic.),205041094,Churchill,16.2,low
SAL21622,Massey,215031400,Buloke,100.0,high
SAL21623,Matlock,204011057,Mansfield (Vic.),98.19,high
SAL21623,Matlock,204021067,Wangaratta Surrounds,1.36,low
SAL21623,Matlock,204021064,Benalla Surrounds,0.37,low
SAL21623,Matlock,204011061,Upper Yarra Valley,0.08,low
SAL21623,Matlock,205051099,Alps - West,0.0,low
SAL21624,Maude (Vic.),203011034,Bannockburn,92.73,high
SAL21624,Maude (Vic.),203011035,Golden Plains - South,7.27,low
SAL21625,McCrae,214021384,Rosebud - McCrae,100.0,high
SAL21626,McIntyre,201031017,Maryborough Surrounds,96.85,high
SAL21626,McIntyre,202031033,Loddon,3.15,low
SAL21627,McKenzie Creek,215011389,Horsham Surrounds,56.29,low
SAL21627,McKenzie Creek,215011388,Horsham,40.17,low
SAL21627,McKenzie Creek,215011393,West Wimmera,2.22,low
SAL21627,McKenzie Creek,217011423,Southern Grampians,0.7,low
SAL21627,McKenzie Creek,215011394,Yarriambiack,0.61,low
SAL21627,McKenzie Creek,215011390,Nhill Region,0.0,low
SAL21627,McKenzie Creek,215011392,Stawell,0.0,low
SAL21628,McKenzie Hill,202021027,Castlemaine,64.51,medium
SAL21628,McKenzie Hill,202021028,Castlemaine Surrounds,34.72,low
SAL21628,McKenzie Hill,201021011,Daylesford,0.77,low
SAL21629,McKinnon,208021174,Bentleigh - McKinnon,73.7,medium
SAL21629,McKinnon,208021182,Ormond - Glen Huntly,24.82,low
SAL21629,McKinnon,208021426,Bentleigh East - North,0.82,low
SAL21629,McKinnon,208021427,Bentleigh East - South,0.65,low
SAL21630,McLoughlins Beach,205051104,Yarram,100.0,high
SAL21631,McMahons Creek,211051286,Yarra Valley,95.99,high
SAL21631,McMahons Creek,204011061,Upper Yarra Valley,4.01,low
SAL21632,McMillans,215031401,Gannawarra,100.0,high
SAL21633,Mead,215031401,Gannawarra,100.0,high
SAL21634,Meadow Creek,204021067,Wangaratta Surrounds,88.78,medium
SAL21634,Meadow Creek,204021066,Wangaratta,10.8,low
SAL21634,Meadow Creek,216021412,Moira,0.41,low
SAL21635,Meadow Heights,210051247,Meadow Heights,82.3,medium
SAL21635,Meadow Heights,210051243,Campbellfield - Coolaroo,17.7,low
SAL21636,Meatian,215031404,Swan Hill,97.13,high
SAL21636,Meatian,215031405,Swan Hill Surrounds,2.87,low
SAL21637,Meeniyan,205031087,Foster,97.05,high
SAL21637,Meeniyan,205031090,Leongatha,2.95,low
SAL21638,Meering West,215031402,Kerang,72.32,medium
SAL21638,Meering West,215031401,Gannawarra,26.89,low
SAL21638,Meering West,202031033,Loddon,0.79,low
SAL21639,Meerlieu,205051101,Maffra,91.08,high
SAL21639,Meerlieu,205051100,Longford - Loch Sport,5.36,low
SAL21639,Meerlieu,205021082,Bruthen - Omeo,3.27,low
SAL21639,Meerlieu,205051099,Alps - West,0.28,low
SAL21639,Meerlieu,204031069,Bright - Mount Beauty,0.0,low
SAL21639,Meerlieu,205021086,Paynesville,0.0,low
SAL21640,Melbourne,206041504,Melbourne CBD - North,30.91,low
SAL21640,Melbourne,206041505,Melbourne CBD - West,28.68,low
SAL21640,Melbourne,206041503,Melbourne CBD - East,18.03,low
SAL21640,Melbourne,206051128,Albert Park,10.48,low
SAL21640,Melbourne,206051514,St Kilda - West,4.88,low
SAL21640,Melbourne,206041125,South Yarra - West,4.58,low
SAL21640,Melbourne,206041117,Carlton,1.13,low
SAL21640,Melbourne,206051512,South Melbourne,0.85,low
SAL21640,Melbourne,206061136,Prahran - Windsor,0.28,low
SAL21640,Melbourne,206041506,North Melbourne,0.19,low
SAL21640,Melbourne,206041119,East Melbourne,0.0,low
SAL21640,Melbourne,206041507,Royal Botanic Gardens Victoria,0.0,low
SAL21641,Melbourne Airport,210051248,Melbourne Airport,99.98,high
SAL21641,Melbourne Airport,210051250,Tullamarine,0.02,low
SAL21642,Melton (Vic.),213041358,Melton West,52.05,low
SAL21642,Melton (Vic.),213041576,Kurunjang - Toolern Vale,28.52,low
SAL21642,Melton (Vic.),213041577,Melton,19.43,low
SAL21643,Melton South,213041578,Melton South - Weir Views,44.94,low
SAL21643,Melton South,213041571,Brookfield,26.5,low
SAL21643,Melton South,213041572,Cobblebank - Strathtulloh,20.54,low
SAL21643,Melton South,213041573,Eynesbury - Exford,8.02,low
SAL21643,Melton South,213051589,Wyndham Vale - North,0.0,low
SAL21644,Melton West,213041358,Melton West,52.05,low
SAL21644,Melton West,213041576,Kurunjang - Toolern Vale,28.52,low
SAL21644,Melton West,213041577,Melton,19.43,low
SAL21645,Melville Forest,217011423,Southern Grampians,96.86,high
SAL21645,Melville Forest,217011420,Glenelg (Vic.),3.14,low
SAL21646,Melwood,205021081,Bairnsdale,78.36,medium
SAL21646,Melwood,205021082,Bruthen - Omeo,14.42,low
SAL21646,Melwood,205021086,Paynesville,7.22,low
SAL21646,Melwood,205021083,Lake King,0.0,low
SAL21647,Mena Park,201031014,Beaufort,99.88,high
SAL21647,Mena Park,215011387,Ararat Surrounds,0.12,low
SAL21648,Mentone,208031190,Mentone,99.8,high
SAL21648,Mentone,208031192,Moorabbin Airport,0.2,low
SAL21649,Menzies Creek,211051274,Belgrave - Selby,97.21,high
SAL21649,Menzies Creek,211051282,Mount Dandenong - Olinda,2.79,low
SAL21650,Mepunga,217041480,Warrnambool - South,77.55,medium
SAL21650,Mepunga,217041477,Moyne - East,22.45,low
SAL21651,Mepunga East,217041480,Warrnambool - South,77.55,medium
SAL21651,Mepunga East,217041477,Moyne - East,22.45,low
SAL21652,Mepunga West,217041480,Warrnambool - South,77.55,medium
SAL21652,Mepunga West,217041477,Moyne - East,22.45,low
SAL21653,Merbein,215021396,Merbein,98.94,high
SAL21653,Merbein,215021398,Mildura Surrounds,1.06,low
SAL21653,Merbein,215021470,Mildura - South,0.0,low
SAL21654,Merbein South,215021396,Merbein,98.94,high
SAL21654,Merbein South,215021398,Mildura Surrounds,1.06,low
SAL21654,Merbein South,215021470,Mildura - South,0.0,low
SAL21655,Merbein West,215021396,Merbein,98.94,high
SAL21655,Merbein West,215021398,Mildura Surrounds,1.06,low
SAL21655,Merbein West,215021470,Mildura - South,0.0,low
SAL21656,Meredith,203011035,Golden Plains - South,100.0,high
SAL21657,Meringur,215021399,Red Cliffs,95.02,high
SAL21657,Meringur,215021398,Mildura Surrounds,4.98,low
SAL21658,Merino,217011420,Glenelg (Vic.),100.0,high
SAL21659,Mernda,209041527,Doreen - North,32.21,low
SAL21659,Mernda,209041532,Mernda - South,23.63,low
SAL21659,Mernda,209041531,Mernda - North,22.74,low
SAL21659,Mernda,209041528,Doreen - South,20.71,low
SAL21659,Mernda,209031212,Panton Hill - St Andrews,0.7,low
SAL21660,Merriang,204031071,Myrtleford,97.25,high
SAL21660,Merriang,204031069,Bright - Mount Beauty,2.75,low
SAL21661,Merriang South,204031071,Myrtleford,97.25,high
SAL21661,Merriang South,204031069,Bright - Mount Beauty,2.75,low
SAL21662,Merricks,214021378,Flinders,100.0,high
SAL21663,Merricks Beach,214021379,Hastings - Somers,87.73,medium
SAL21663,Merricks Beach,214021378,Flinders,12.27,low
SAL21664,Merricks North,214021379,Hastings - Somers,87.73,medium
SAL21664,Merricks North,214021378,Flinders,12.27,low
SAL21665,Merrigum,216031419,Shepparton Surrounds - West,100.0,high
SAL21666,Merrijig (East Gippsland - Vic.),205021081,Bairnsdale,78.36,medium
SAL21666,Merrijig (East Gippsland - Vic.),205021082,Bruthen - Omeo,14.42,low
SAL21666,Merrijig (East Gippsland - Vic.),205021086,Paynesville,7.22,low
SAL21666,Merrijig (East Gippsland - Vic.),205021083,Lake King,0.0,low
SAL21667,Merrijig (Mansfield - Vic.),204011057,Mansfield (Vic.),98.19,high
SAL21667,Merrijig (Mansfield - Vic.),204021067,Wangaratta Surrounds,1.36,low
SAL21667,Merrijig (Mansfield - Vic.),204021064,Benalla Surrounds,0.37,low
SAL21667,Merrijig (Mansfield - Vic.),204011061,Upper Yarra Valley,0.08,low
SAL21667,Merrijig (Mansfield - Vic.),205051099,Alps - West,0.0,low
SAL21668,Merrimu,213041353,Bacchus Marsh,95.86,high
SAL21668,Merrimu,201021009,Bacchus Marsh Surrounds,3.05,low
SAL21668,Merrimu,203021043,Lara,0.99,low
SAL21668,Merrimu,213041573,Eynesbury - Exford,0.1,low
SAL21669,Merrinee,215021399,Red Cliffs,95.02,high
SAL21669,Merrinee,215021398,Mildura Surrounds,4.98,low
SAL21670,Merton,204011057,Mansfield (Vic.),100.0,high
SAL21671,Metcalfe,202021028,Castlemaine Surrounds,100.0,high
SAL21672,Metcalfe East,202021030,Kyneton,91.45,high
SAL21672,Metcalfe East,202021028,Castlemaine Surrounds,4.57,low
SAL21672,Metcalfe East,202021029,Heathcote,1.69,low
SAL21672,Metcalfe East,201021011,Daylesford,1.2,low
SAL21672,Metcalfe East,204011060,Seymour Surrounds,1.08,low
SAL21673,Metung,205021084,Lakes Entrance,100.0,high
SAL21673,Metung,205021083,Lake King,0.0,low
SAL21674,Mia Mia (Vic.),202021030,Kyneton,91.45,high
SAL21674,Mia Mia (Vic.),202021028,Castlemaine Surrounds,4.57,low
SAL21674,Mia Mia (Vic.),202021029,Heathcote,1.69,low
SAL21674,Mia Mia (Vic.),201021011,Daylesford,1.2,low
SAL21674,Mia Mia (Vic.),204011060,Seymour Surrounds,1.08,low
SAL21675,Mickleham,210051445,Mickleham - Yuroke,20.31,low
SAL21675,Mickleham,210051443,Craigieburn - South,18.93,low
